id,annualHouseholdIncome,birthYear2020,coronavirusConcern,coronavirusEmployment,coronavirusIntent_Mask,coronavirusIntent_SixFeet,coronavirusIntent_StayHome,coronavirusIntent_WashHands,coronavirusLocalCommunity,coronavirusSupportSystem,coronavirusSymptoms,ratioOfAdultHospitalization,coronavirusWhenShouldReopen,education,ethnicity,gender,hasCoronavirusBelief,politicalBelief,politicalParty,religion,religiosity,trumpApproval,zipcodePrefix,startTime,coronaSimilarFlu,coronaOnlyElderly,youngInvulnerable,elderlyMoreRisk,coronaAllHospitalize,coronaKillsMost,ethnicitySpreadsCovid,allSpreadCovid,nonNativesSpreadCovid,asymptomaticSpread,onlySickSpread,infectFromAnimal,location.id
6d1f2cccc7fb4ee5639a5dcea85b3c0d,,1966,4.8,was-full,96,95,94,97,0,fam-friend,none,one-in-30k,2-mo,college,white,female,0.2,4.8,9,other-protestant,9.8,9.2,320,2020-06-12T01:47:04Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
6d218e2bd4780c2a67646b9f4580083e,15,2002,6.6,now-part,61,75,72,63,0,no-one,none,one-in-1k,yr-plus,college,black,female,0.1,6.5,6.5,nothing-in-particular,6.1,1.3,303,2020-04-29T19:39:47Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Georgia_UnitedStates
6d241341832a6e1abb985c75fdbb6e38,,1986,10,was-full,98,95,99,100,0,"fam-friend, other",dry-cough,three-in-ten,yr-plus,college,asian,female,4.8,2.3,4.3,agnostic,0,0,910,2020-06-10T02:50:18Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6d241d9bccb487bfb72d8e9784ada2a7,,2001,5.3,now-disabled,27,82,20,33,0,no-one,none,almost-all,immediate,highschool,black,female,0.8,1.7,5.9,nothing-in-particular,4.3,2.3,300,2020-06-04T20:45:41Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Georgia_UnitedStates
6d317721783771a3fdcccf9d339da15c,,1995,9.2,"now-full, was-full",87,78,74,7,1,fam-friend,none,three-percent,1-mo,postgrad,black,female,0.6,2.2,4.9,something-else,0.7,1.3,103,2020-05-25T18:22:31Z,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NewYork_UnitedStates
6d3767301ca0ffd3c8b682f0bec40079,,1995,4.7,now-disabled,0,100,79,100,0,fam-friend,none,three-percent,few-days,highschool,white,female,0,2.9,5.3,nothing-in-particular,0,5.1,342,2020-06-12T01:00:42Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Florida_UnitedStates
6d43fdc46d1cb5a3f169080fb703bf90,120000,2000,9.8,was-jobless,78,76,84,37,0,religious,diarrhea,three-percent,1-mo,some-college,other-mixed,other,9.4,9.2,5.6,catholic,7.8,8.8,956,2020-05-29T00:04:32Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
6d44db74ec83a42e9d76ac800664b915,54000,1977,6.5,now-jobless,90,90,92,88,0,fam-friend,none,thirty-percent,1-mo,postgrad,black,female,1.2,4.9,4.9,catholic,6.9,2.4,303,2020-06-04T23:07:50Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
6d482a9d6486af4929b47b92b13d4264,80000,1958,9.6,was-jobless,100,95,93,81,0,fam-friend,none,one-in-1k,1-yr,some-college,other-mixed,female,0.8,5.3,5.4,catholic,7.1,0.3,327,2020-06-05T01:06:09Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
6d48ac641a77d9017c4f101b33f5da70,20000,1999,0.1,now-jobless,52,100,100,100,0,no-one,none,one-in-1k,1-mo,college,black,female,0,4.5,4.8,nothing-in-particular,4.7,0,309,2020-06-12T00:04:05Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Georgia_UnitedStates
6d4fd514dddee38203c69990ef0b5396,,1978,2.4,"was-jobless, now-part",35,62,32,64,0,no-one,none,three-in-ten,immediate,highschool,white,male,0,4.9,6.9,agnostic,5.3,6.3,329,2020-05-06T01:35:48Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
6d51ef73fa733558a82e06136c2326cf,120000,1980,5,was-full,100,100,100,21,0,fam-friend,none,three-in-ten,1-mo,college,white,male,0.1,3,4.7,nothing-in-particular,0.1,0,949,2020-04-29T19:25:59Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,California_UnitedStates
6d5bd433186b42cf95083810e1960743,10,1996,5.5,now-full,60,64,68,59,0,fedgov,muscle-ache,one-in-30k,few-days,some-college,white,female,5.3,4.2,6.3,something-else,5.7,6.7,907,2020-06-04T23:33:00Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
6d62f7f1db887a12664cd1e859186686,,2000,0.1,now-part,51,48,53,60,0,private-org,none,three-percent,immediate,college,hispanic-latino,female,0,5.2,5.4,something-else,5.3,0.3,322,2020-06-04T21:31:59Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Florida_UnitedStates
6d6808bf0c8183eed3fa10f0d6ac3c1d,24000,1966,4.1,was-disabled,80,78,64,47,3,fam-friend,nausea-vomit,one-in-30k,2-wk,some-college,white,female,0.2,4.2,7.8,evangelical-protestant,9.4,7.6,145,2020-05-28T23:44:44Z,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6d6a4feb253d93f9efa0930ed4d4142c,,2001,7.3,was-part,100,100,100,100,0,fam-friend,none,three-in-ten,2-wk,some-college,hispanic-latino,female,0,2.4,2.4,agnostic,0,2.9,941,2020-06-10T01:41:54Z,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6d6c379819d8ba2991f0086fabdb0fa0,,1998,10,was-full,99,95,94,93,5,fam-friend,muscle-ache,one-in-30k,2-mo,highschool,asian,female,10,9.6,9.4,something-else,10,10,335,2020-06-10T02:07:48Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
6d6f8c5d7e9813d1810fa206eef41369,,2000,7.7,was-part,92,92,55,98,0,fam-friend,none,three-in-ten,2-wk,some-college,black,female,7.4,4.8,0.8,catholic,9.4,0.6,947,2020-05-25T19:24:32Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,California_UnitedStates
6d74d31ac44cc7afbad218a13a73e99e,,1957,7.7,now-retired,97,98,100,100,0,fam-friend,none,one-in-30k,6-mo,college,white,female,2.6,2.6,4.8,agnostic,0.2,0,945,2020-06-11T21:02:11Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6d79cc71c3158f31aa71040119881110,,2000,5.4,now-jobless,100,98,100,95,2,"fam-friend, religious, local-gov, state-gov, fedgov",none,three-percent,1-mo,highschool,white,female,0,2.4,0.5,other-protestant,10,2.8,113,2020-05-28T21:54:16Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6d7cc96d238f2f55a63bc609800babe7,,1953,9.5,"now-jobless, now-disabled",100,96,100,98,0,other,short-breath,three-in-ten,2-wk,some-college,black,female,1.1,9.3,0.5,something-else,9.6,5.3,945,2020-05-25T17:27:52Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6d89d3ad2810b50200746b07e5e85dda,75000,1972,7.5,was-full,83,88,81,88,0,fam-friend,none,three-percent,1-mo,college,asian,male,1.9,1.9,0.4,buddhist,5.5,0.4,921,2020-06-10T04:06:58Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6d8a984de890fd632259b25d82166511,777788,2001,2.4,"was-part, now-full",0,4,5,4,12,"fam-friend, fedgov",short-breath,one-in-30k,3-wk,highschool,black,female,1.9,1.6,0.6,catholic,0.5,1.5,123,2020-05-25T21:13:48Z,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NewYork_UnitedStates
6d8dfc3d792edf2c56103ac4de75d1aa,,1966,0.5,now-disabled,51,100,51,51,0,fam-friend,dry-cough,thirty-percent,4-mo,school,white,male,0.2,5.1,5,something-else,10,0.3,327,2020-05-25T21:06:39Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Florida_UnitedStates
6d97a728f043d7f2870e559f92013842,80000,1944,6.3,"now-retired, was-retired",95,86,92,81,0,"fam-friend, local-gov, state-gov, local-community",none,almost-all,2-mo,postgrad,white,female,3.1,2.2,1.4,jewish,3.1,0.7,112,2020-05-29T01:34:28Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6d99ad55b92fd410b144a2ad37476489,,1998,9.6,now-jobless,87,79,86,84,0,fam-friend,none,thirty-percent,5-mo,some-college,black,male,0.6,1.9,4.7,muslim,9.5,1.2,100,2020-06-11T20:13:19Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6da6c65039036244084bd831b3c6176c,45000,1982,10,was-full,,93,94,96,0,fam-friend,headache,almost-all,2-mo,college,hispanic-latino,female,1.1,2.4,1.1,catholic,6.2,1.7,958,2020-04-29T19:07:23Z,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,California_UnitedStates
6da905747f7440367c2ff38134e3a336,80000,1975,9.5,was-full,100,93,95,97,4,"fam-friend, employer","muscle-ache, fever, headache",three-percent,1-mo,postgrad,white,male,0,2.1,9.2,catholic,10,9.6,100,2020-05-28T23:28:27Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6db2426984dc0c163c6834f6f1e72700,,1994,10,now-full,100,100,100,100,0,"fam-friend, employer, fedgov, state-gov",none,one-in-30k,1-yr,some-college,white,female,0,1.6,0,something-else,0,0.7,925,2020-06-11T17:49:56Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6dcc57985581d73c9ff4f21f6b6346da,,1996,7.2,was-jobless,99,47,86,49,0,fam-friend,none,three-in-ten,1-wk,highschool,hispanic-latino,female,0.8,6.3,4.8,atheist,0,0,919,2020-05-25T17:39:51Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,California_UnitedStates
6dd141c502022e893094e14470705ea0,75000,1993,2.3,was-jobless,43,41,35,53,0,"state-gov, fedgov, local-gov, private-org",none,one-in-1k,3-wk,postgrad,hispanic-latino,male,0.9,4.6,4.3,agnostic,4,6.6,925,2020-05-25T18:22:34Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6dd836bb55df7f65a498cff9a5eb4b1d,33000,2000,6.5,now-full,68,75,100,100,1,"fam-friend, religious, local-gov, local-community",none,three-percent,3-mo,some-college,black,female,0,1.6,1.1,evangelical-protestant,10,0,337,2020-05-06T02:09:03Z,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Florida_UnitedStates
6dd83c0a713876f246b8e504bd4a7932,0,2001,0.7,was-part,67,62,75,60,0,no-one,none,three-in-ten,immediate,highschool,white,other,0.1,5.7,6.2,evangelical-protestant,7.5,5.7,947,2020-05-15T20:47:24Z,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,California_UnitedStates
6dd92fb64a4dfaf494447bdd622e9b71,,1957,7,now-jobless,89,100,57,89,0,other,"short-breath, nasal",one-in-1k,2-wk,college,white,male,0,10,8.1,catholic,9.8,9.2,949,2020-05-28T22:08:25Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,California_UnitedStates
6ddb78a73a25fff05ed3ebe267ed6330,50000,2000,7,was-jobless,89,80,83,93,0,fam-friend,headache,one-in-1k,3-mo,highschool,black,female,4.9,2.8,0,catholic,7.3,1.7,902,2020-05-29T01:27:46Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
6ddbe2c04d5b94c1d022e9fc1e1b2c46,,1998,5,"now-full, now-jobless, was-disabled",23,35,17,40,0,no-one,none,one-in-1k,3-wk,some-college,other-mixed,male,0.8,4.3,1.5,nothing-in-particular,3.1,2.6,330,2020-05-25T17:40:19Z,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Florida_UnitedStates
6ddc26b8db6abb719a9ba9a37a32fe71,55000,1962,10,was-full,100,100,100,100,0,"fam-friend, employer, religious",none,thirty-percent,2-wk,college,black,female,0,4.8,5,something-else,10,0,110,2020-06-12T00:04:15Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6de22c859fa2932867d115093a2be126,,1998,6.4,was-full,65,18,63,82,0,"state-gov, local-gov",diarrhea,one-in-1k,2-mo,postgrad,white,female,0.1,7.3,7.3,nothing-in-particular,2.4,5.9,112,2020-05-28T22:17:12Z,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NewYork_UnitedStates
6deab2f1ca3484fc88fc737b2c3c1935,25000,1981,4.9,"was-full, now-jobless",100,100,100,100,0,fam-friend,none,three-percent,2-mo,college,black,female,0,5,0.6,nothing-in-particular,9.9,0,112,2020-06-10T05:46:44Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,NewYork_UnitedStates
6df5b1914ae0cabac4aed94040289d88,56000,1970,7.2,was-full,100,100,100,100,2,fam-friend,none,three-in-ten,3-mo,college,black,male,0.2,7.2,7.8,evangelical-protestant,10,3.2,300,2020-05-25T19:41:12Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
6e0f7d2530fb2d1d8fa81a5df2a56aa2,75000,1967,8.4,"was-full, now-jobless",100,100,100,84,0,"fam-friend, state-gov, fedgov","muscle-ache, fatigue, nasal, diarrhea, headache",three-percent,3-mo,college,white,female,2.9,2.8,2.1,other-protestant,2.3,0,341,2020-06-10T00:43:53Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
6e1885870f908025cfd1be3a51a614c1,,1999,7.3,now-jobless,100,100,100,100,1,other,none,thirty-percent,3-mo,highschool,white,male,0,5.1,5.2,nothing-in-particular,2,3.7,918,2020-05-25T17:41:58Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,California_UnitedStates
6e1dcb44c887d104c76190aed5df28bf,100000,1999,10,"now-part, now-disabled",0,0,86,86,,"religious, private-org",none,one-in-30k,3-wk,some-college,hispanic-latino,female,5.1,0,0,something-else,0,0,310,2020-05-25T17:33:47Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Georgia_UnitedStates
6e298b9814ff9b0c324c8b7b2b727a19,120000,1987,5.6,"now-full, was-full",50,80,100,80,400,"fam-friend, employer, religious, fedgov",fatigue,one-in-1k,immediate,college,white,female,0,7.9,6.5,other-protestant,10,10,321,2020-04-29T19:50:12Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
6e2a6ababaf7448d239abefd9fe2a965,50000,1987,6.9,"was-full, now-full",100,100,100,99,0,"fam-friend, state-gov, fedgov",headache,three-in-ten,2-mo,college,white,female,1.5,1.4,0,other-protestant,5.2,2,347,2020-04-29T20:06:01Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
6e2b9fedcffd86b35d1b770b5d12b8d3,100000,1982,10,now-part,99,100,99,100,0,"religious, fam-friend",none,three-percent,3-wk,college,asian,male,0,10,9.9,something-else,9.7,10,925,2020-06-10T01:18:52Z,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
6e2d6b1bb36a7b47369b298a6a42703d,,1988,7.2,was-part,66,29,68,84,0,no-one,none,one-in-30k,1-wk,highschool,black,male,0,1.6,6.5,muslim,10,0,330,2020-04-29T20:01:39Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Florida_UnitedStates
6e38b3c5c91cbf22de316feda82e3921,20000,1993,6.6,"was-part, now-part",100,100,100,100,0,no-one,fatigue,three-percent,6-mo,some-college,hispanic-latino,female,0,5.1,3.4,nothing-in-particular,6.8,4.8,917,2020-05-25T18:23:08Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6e3c04e454d542bd8bf1c9087ab067cf,,1996,6.7,now-disabled,63,59,37,34,0,no-one,none,almost-all,1-mo,some-college,asian,male,6.3,3.8,6.3,atheist,7,6,331,2020-06-05T01:08:33Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Florida_UnitedStates
6e500c2f843c95cc9017603024d6c974,,1999,6.8,was-full,1,2,8,0,0,no-one,none,almost-all,immediate,highschool,other-mixed,female,0,8.1,7.1,nothing-in-particular,2.8,0,919,2020-05-28T23:30:04Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,California_UnitedStates
6e53f0a3d33d47396e61ce35a5f81394,75000,1979,6.7,was-full,67,100,74,100,0,"state-gov, local-gov",none,one-in-30k,immediate,college,white,male,0,6.3,5.2,nothing-in-particular,4.9,0,960,2020-05-25T17:20:23Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6e5b4ef823ad501bcd6142bcb0a8ce35,70000,1993,5.5,now-full,69,77,74,74,0,no-one,none,almost-all,2-wk,some-college,hispanic-latino,female,3.2,3.2,4,atheist,0.6,4.2,330,2020-05-29T00:42:11Z,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Florida_UnitedStates
6e5dae17f51ac172c45746f4d6c25942,1000,1999,6.7,"was-part, now-part, now-full, was-jobless, was-retired, was-disabled",66,67,64,60,1,local-gov,"nasal, diarrhea, muscle-ache, fever, lost-smell-taste, sore-throat, dry-cough",three-in-ten,3-wk,highschool,black,male,6.4,7,3.6,hindu,7,6,330,2020-05-28T21:40:02Z,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Florida_UnitedStates
6e5ef8d64e17bd33fdf9b8132968530e,,1998,7.8,was-part,100,100,83,100,0,"local-gov, state-gov, fedgov, local-community, fam-friend",none,one-in-1k,1-mo,college,hispanic-latino,male,0,7.1,1.8,something-else,3.3,2,146,2020-05-25T18:21:41Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6e61eceab1ecbe957925e71aea805d49,,2001,2,"was-full, now-part",1,64,77,100,0,"fam-friend, employer",sore-throat,three-in-ten,immediate,some-college,hispanic-latino,female,0,6.4,8.9,catholic,6.8,0,947,2020-06-11T21:01:28Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,California_UnitedStates
6e6b066b55557450c545f59f61bc75ad,25000,1962,10,was-full,100,75,75,61,0,employer,"fatigue, nasal",one-in-30k,3-wk,some-college,hispanic-latino,female,5.4,8.4,7.7,nothing-in-particular,5.1,5.8,100,2020-05-15T20:16:20Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6e72239d6b7ed8962cfaf36f3194d01d,,1998,7.6,now-jobless,100,75,100,93,160,"fam-friend, religious",none,one-in-1k,1-mo,some-college,white,female,7.2,8.8,10,nothing-in-particular,7.1,7.9,112,2020-05-06T03:50:39Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6e728d629a763018ac2d506da0661687,25000,1990,5.2,"was-full, now-jobless",100,100,100,31,0,fam-friend,none,one-in-30k,1-mo,some-college,asian,male,0.5,4.2,3.4,nothing-in-particular,1.3,1,917,2020-06-04T23:42:18Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6e88108c6ea2bf09700ce8ab906c1df7,45000,1989,0,"was-full, now-jobless",0,23,0,28,0,"fam-friend, fedgov, state-gov",nasal,one-in-1k,1-wk,college,white,female,0,10,4.2,something-else,6.7,10,300,2020-05-29T02:39:49Z,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
6e974248f43ed83a2e93ecc8d3b41a7c,,2001,2.2,now-full,100,100,100,100,0,fedgov,none,thirty-percent,4-mo,some-college,hispanic-latino,male,0,10,2.4,nothing-in-particular,0.9,0,129,2020-06-11T20:46:41Z,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6e97d3fafe8c2a13e8f142ab2133fc02,75000,1989,7.6,was-jobless,75,100,100,100,1,state-gov,headache,three-in-ten,2-wk,college,hispanic-latino,male,3.6,6.3,8,other-protestant,7.5,4.7,900,2020-04-29T20:08:37Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
6e97e828422101eb98a8175e3d3cc701,,1986,4.5,was-full,100,89,94,75,0,fam-friend,none,almost-all,1-yr,some-college,white,female,0.1,1.2,0.9,nothing-in-particular,2,0,920,2020-06-10T00:52:51Z,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6e9d59be294e4151d4c6d31c92b27389,,2002,0,was-jobless,0,0,0,28,0,"fam-friend, religious",none,one-in-30k,6-mo,school,white,female,0,5.3,10,something-else,6.5,10,305,2020-06-11T19:08:14Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
6ea36365e1db59dbb93f3d1fa5c07e25,48000,1969,4.9,"was-part, now-part",75,81,70,100,0,no-one,"fever, headache",three-percent,yr-plus,highschool,white,female,4.7,5.2,5.3,agnostic,3.8,6.2,301,2020-06-04T22:50:12Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
6eaa42e9c9a40b4ea808e358debf67df,111000,1968,6.8,"was-part, now-part",87,85,74,86,1,"fam-friend, employer, religious",none,three-percent,2-mo,college,white,female,0.9,4.5,5.9,other-protestant,7.9,6.8,349,2020-06-04T19:50:42Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
6eb467c504e03565633de1bf6eb30d9b,150000,1981,8.3,now-part,100,100,100,100,0,no-one,dry-cough,one-in-30k,immediate,some-college,asian,male,2.6,0.3,4.9,agnostic,0.3,0,900,2020-05-29T02:57:31Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
6eb8739d1c384c7d632bac4460675a37,72000,1997,9.8,was-full,100,67,71,88,3,"fam-friend, religious, local-gov, local-community",none,thirty-percent,3-wk,some-college,hispanic-latino,male,3.3,3.7,3.5,catholic,7.6,4.8,337,2020-06-10T03:01:37Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
6eba0d6a57e83241d1077a0be4f4aa2d,90000,1972,5.1,"was-full, now-jobless",82,93,100,77,1,"fam-friend, fedgov",none,three-percent,1-mo,college,hispanic-latino,male,2.5,7.9,5.4,catholic,8.4,8,331,2020-05-15T18:22:03Z,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
6ebe5208d347e2e1b075bce5104a60a7,,1959,5.5,now-jobless,91,100,91,92,0,"local-gov, fam-friend",none,thirty-percent,2-wk,some-college,asian,female,1.2,4.8,6.1,catholic,5.4,4.7,951,2020-06-11T19:25:04Z,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,California_UnitedStates
6ec1dbeaf92809f91d1309d1426da0e5,49000,1993,8,now-full,100,74,100,80,0,fam-friend,muscle-ache,thirty-percent,2-wk,postgrad,white,male,0,7.5,0,jewish,2.8,2.2,100,2020-05-28T21:39:42Z,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
6ec8b22e01a47e62a109225567c65503,,1998,6.5,was-jobless,71,72,72,66,0,employer,short-breath,one-in-1k,2-wk,highschool,white,male,3.8,6.3,6.9,something-else,6.5,6.7,902,2020-06-11T21:20:53Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
