versionDate,easingOrder,stayAtHome,mandatoryQuarantine,nonEssentialBusiness,largeGatherings,restaurantLimit,barClosures,faceCoveringRequirement,emergencyDeclaration,waiveTreatmentCost,freeVaccine,waiverOfPriorAuthorizationRequirements,prescriptionRefill,premiumPaymentGracePeriod,marketplaceSpecialEnrollmentPeriod,section1135Waiver,paidSickLeaves,expandsAccesstoTelehealthServices,id,version,lastSavedTimestamp,numSavedVersions,savedVersion,location.id,meta.tenantTagId,meta.tenant,meta.tag,meta.created,meta.createdBy,meta.updated,meta.updatedBy,meta.timestamp,meta.sourceFile,meta.fetchInclude,meta.fetchType,state
2020-05-29T00:00:00Z,,,,,,,,,,State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (18); No Action (33),Grace Period Extended for All Policies (9); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (5); Expired (2); No Action (35),Active (6); Ended (6); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,2,2020-05-29T23:15:11Z,1,1,UnitedStates_UnitedStates,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-05-29T23:15:11Z,elliot.kirk@c3iot.com,2020-05-29T23:15:11Z,StateCOVID-19HealthPolicyActionsMay29_cleaned.csv,"[this,versionEdits]",Policy,Kansas
2020-09-12T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,6,2020-09-12T02:52:55Z,2,-1,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:58:18Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:58:18Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Minnesota
2020-05-29T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,5,2020-09-12T02:52:55Z,2,2,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:52:55Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:52:55Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Minnesota
2020-05-29T00:00:00Z,,,,,,,,,,State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (18); No Action (33),Grace Period Extended for All Policies (9); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (5); Expired (2); No Action (35),Active (6); Ended (6); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,2,2020-05-29T23:15:11Z,1,1,UnitedStates_UnitedStates,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-05-29T23:15:11Z,elliot.kirk@c3iot.com,2020-05-29T23:15:11Z,StateCOVID-19HealthPolicyActionsMay29_cleaned.csv,"[this,versionEdits]",Policy,Minnesota
2020-09-12T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,6,2020-09-12T02:52:55Z,2,-1,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:58:18Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:58:18Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Indiana
2020-05-29T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,5,2020-09-12T02:52:55Z,2,2,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:52:55Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:52:55Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Indiana
2020-05-29T00:00:00Z,,,,,,,,,,State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (18); No Action (33),Grace Period Extended for All Policies (9); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (5); Expired (2); No Action (35),Active (6); Ended (6); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,2,2020-05-29T23:15:11Z,1,1,UnitedStates_UnitedStates,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-05-29T23:15:11Z,elliot.kirk@c3iot.com,2020-05-29T23:15:11Z,StateCOVID-19HealthPolicyActionsMay29_cleaned.csv,"[this,versionEdits]",Policy,Indiana
2020-09-12T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,6,2020-09-12T02:52:55Z,2,-1,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:58:18Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:58:18Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Oregon
2020-05-29T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,5,2020-09-12T02:52:55Z,2,2,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:52:55Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:52:55Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Oregon
2020-05-29T00:00:00Z,,,,,,,,,,State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (18); No Action (33),Grace Period Extended for All Policies (9); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (5); Expired (2); No Action (35),Active (6); Ended (6); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,2,2020-05-29T23:15:11Z,1,1,UnitedStates_UnitedStates,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-05-29T23:15:11Z,elliot.kirk@c3iot.com,2020-05-29T23:15:11Z,StateCOVID-19HealthPolicyActionsMay29_cleaned.csv,"[this,versionEdits]",Policy,Oregon
2020-09-12T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,6,2020-09-12T02:52:55Z,2,-1,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:58:18Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:58:18Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Wisconsin
2020-05-29T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,5,2020-09-12T02:52:55Z,2,2,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:52:55Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:52:55Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Wisconsin
2020-05-29T00:00:00Z,,,,,,,,,,State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (18); No Action (33),Grace Period Extended for All Policies (9); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (5); Expired (2); No Action (35),Active (6); Ended (6); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,2,2020-05-29T23:15:11Z,1,1,UnitedStates_UnitedStates,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-05-29T23:15:11Z,elliot.kirk@c3iot.com,2020-05-29T23:15:11Z,StateCOVID-19HealthPolicyActionsMay29_cleaned.csv,"[this,versionEdits]",Policy,Wisconsin
2020-09-12T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,6,2020-09-12T02:52:55Z,2,-1,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:58:18Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:58:18Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Alabama
2020-05-29T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,5,2020-09-12T02:52:55Z,2,2,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:52:55Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:52:55Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Alabama
2020-05-29T00:00:00Z,,,,,,,,,,State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (18); No Action (33),Grace Period Extended for All Policies (9); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (5); Expired (2); No Action (35),Active (6); Ended (6); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,2,2020-05-29T23:15:11Z,1,1,UnitedStates_UnitedStates,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-05-29T23:15:11Z,elliot.kirk@c3iot.com,2020-05-29T23:15:11Z,StateCOVID-19HealthPolicyActionsMay29_cleaned.csv,"[this,versionEdits]",Policy,Alabama
2020-09-12T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,6,2020-09-12T02:52:55Z,2,-1,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:58:18Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:58:18Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Iowa
2020-05-29T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,5,2020-09-12T02:52:55Z,2,2,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:52:55Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:52:55Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,Iowa
2020-05-29T00:00:00Z,,,,,,,,,,State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (18); No Action (33),Grace Period Extended for All Policies (9); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (5); Expired (2); No Action (35),Active (6); Ended (6); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,2,2020-05-29T23:15:11Z,1,1,UnitedStates_UnitedStates,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-05-29T23:15:11Z,elliot.kirk@c3iot.com,2020-05-29T23:15:11Z,StateCOVID-19HealthPolicyActionsMay29_cleaned.csv,"[this,versionEdits]",Policy,Iowa
2020-09-12T00:00:00Z,Proceeding (19); Paused (6); New Restrictions Imposed (19); Reopened (7),Original Stay at Home Order in Place (1); Stay at Home Order Eased or Lifted (43); New Stay at Home Order in Place (1); No Action (6),Original Traveler Quarantine Mandate in Place (5); New Traveler Quarantine Mandate in Place (4); Traveler Quarantine Mandate Eased or Lifted (20); No Action (22),Some or All Non-Essential Businesses Permitted to Reopen (42); New Business Closures or Limits (4); No Action (5),Original Gathering Ban/Limit in Place (3); Gathering Ban/Limit Expanded or Lifted (36); New Gathering Ban/Limit in Place (11): No Action (1),Restaurants Reopened to Dine-in Service (42); Newly Closed to Dine-in Service (1); New Service Limits (7); No Action (1),Closed (9); Reopened (26); Newly Closed (9); New Service Limits (7),Required for General Public (35); Required for Certain Employees (8); Allows Local Officals to Require for General Public (5); No Action (5),Yes (51); No (0),State Requires (3); State-Insurer Agreement (3); No Action (45),State Requires (9); State-Insurer Agreement (1); No Action (41),For COVID-19 Testing (5); For COVID-19 Testing and Treatment (6); No Action (40),State Requires (16); Expired (2); No Action (33),Grace Period Extended for All Policies (2); Grace Period Extended for All Individual Policies (1); Grace Period Extended for COVID-19 Diagnosis/Impacts Only (3); Expired (11); No Action (34),Active (3); Ended (9); No (39),Approved (51); No Action (0),Enacted (13); Proposed (2); No action (36),No,United States_UnitedStates_Policy,6,2020-09-12T02:52:55Z,2,-1,UnitedStates_USA,4,covid,prod,2020-05-29T23:11:46Z,dataloader,2020-09-12T02:58:18Z,pruthvi.bheemarasetti@c3iot.com,2020-09-12T02:58:18Z,KFF_SocialDistancingActions_091020.csv,"[this,versionEdits]",Policy,North Dakota
